barcode;name;description;unit;rate;costprice;lastprice;category;notax;discper
8017803052145;خضار مشكلة بالنكهة الإيطالية سلفانا 400 جرام;خضار مشكلة بالنكهة الإيطالية سلفانا 400 جرام;1;2.19;1;1;1;FALSE;0
6281100111337;خضار مشكلة جلوريا 400 جرام;خضار مشكلة جلوريا 400 جرام;1;2.5;2;2;1;FALSE;0
6208057809070;حلاوة طحينية النجمة للحلويات 500 جرام;حلاوة طحينية النجمة للحلويات 500 جرام;1;11;9.818;10.5;1;FALSE;0
6281020010314;بازبلاء لونا 400 جرام;بازبلاء لونا 400 جرام;1;3;2.406;2.5;1;FALSE;0
032894010896;فول مدمس مقشور بالفلفل الحار حدائق كاليفورنيا 450;فول مدمس مقشور بالفلفل الحار حدائق كاليفورنيا 450;1;4.5;3;3;1;FALSE;0
6211101227027;ذرة حلوة إنتعاش 340 جرام;ذرة حلوة إنتعاش 340 جرام;1;5.47;3;3;1;FALSE;0
6947753700020;ورق عنب محشي بالأرز السوسن 400 جرام;ورق عنب محشي بالأرز السوسن 400 جرام;1;8;7.288;7.5;1;FALSE;0
6281063881131;صلصة البيتزاء فرشلي 425 جرام;صلصة البيتزاء فرشلي 425 جرام;1;8.5;8.286;8;1;FALSE;0
6281020325630;فول مدمس بالخلطة المصرية لونا 450 جرام;فول مدمس بالخلطة المصرية لونا 450 جرام;1;4.38;3;3;1;FALSE;0
6281102640040;بازيلاء خضراء هايل 400 جرام;بازيلاء خضراء هايل 400 جرام;1;2.74;1;1;1;FALSE;0
6281100022053;مخلل خيار بيدر 660 جرام;مخلل خيار بيدر 660 جرام;1;8;7.537;7.5;1;FALSE;0
6281014301862;ورق عنب قودي 960 جرام;ورق عنب قودي 960 جرام;1;23;20;20;1;FALSE;0
6281100022237;مخلل خيار بيدر 370 جرام;مخلل خيار بيدر 370 جرام;1;5;4.298;4.5;1;FALSE;0
6281063100133;حمص حب بيب 580 جرام;حمص حب بيب 580 جرام;1;5;4.361;4.5;1;FALSE;0
621000152225;مخلل مشكل النبيل 200 جرام;مخلل مشكل النبيل 200 جرام;1;5;4;4;1;FALSE;0
5281029128028;مخلل خضار مشكل دارنا 660 جرام;مخلل خضار مشكل دارنا 660 جرام;1;9;7;7;1;FALSE;0
6224000744069;ورق عنب يورو فود 900 جرام;ورق عنب يورو فود 900 جرام;1;17;16.5;16.5;1;FALSE;0
6217001578689;قمر الدين مصفى رياض الشام 400ج;قمر الدين مصفى رياض الشام 400ج;1;8.76;6;6;1;FALSE;0
5000311241227;شاي الكبوس 225جم;ش كبوس 225جم;1;9;8.443;8.5;1;FALSE;0
6281071135219;بطاطس مرامي بالمشوي;بطاطس مرامي بالمشوي;8;9;7;7;1;FALSE;0
6281071113217;بطاطس مرامي بالطعم الاصلي;بطاطس مرامي بالطعم الاصلي;8;9;7;7;1;FALSE;0
6281016011479;فيشار البطل بالجبنة;فيشار البطل بالجبنة;8;10;8;8;1;FALSE;0
6281004704024;كيك يمامة غندور بالفراولة;كيك يمامة غندور بالفراولة;3;5.5;4.703;5;1;FALSE;0
6281004705021;كيك يمامة غندوربالكاكاووالفانيليا;كيك يمامة غندوربالكاكاووالفانيليا;3;5.5;4.795;5;1;FALSE;0
6281004071027;كيك يمامة غندور بالفانيليا;كيك يمامة غندور بالفانيليا;3;5.5;4;4;1;FALSE;0
6287006530067;قهوة المسافر زعفران 10 دلال;قهوة المسافر زعفران 10 دلال;10;76.67;75;60;1;FALSE;0
6287006530043;قهوة المسافر هيل شد 10 دلال;قهوة المسافر هيل شد 10 دلال;10;51.47;55;43;1;FALSE;0
6287006530098;قهوة المسافر زنجبيل;قهوة المسافر زنجبيل;10;55;50;42;1;FALSE;0
6281006701199;شاي ليبتون 50 خيط العلامة الصفراء 100 غرام;شاي ليبتون 50 خيط العلامة الصفراء 100 غرام;1;11;9;9;1;FALSE;0
6281006872097;شاي ليبتون العلامة الصفراء فرط 400 غرام;شاي ليبتون العلامة الصفراء فرط 400 غرام;1;16.43;13;13;1;FALSE;0
5000311241456;شاي الكبوس ناعم 454 غرام;شاي الكبوس ناعم 454 غرام;1;17;13;13;1;FALSE;0
6281013131040;شاي أبو جبل فرط 800 جرام;شاي أبو جبل فرط 800 جرام;1;62;55.393;61.5;1;FALSE;0
6281013131064;شاي أبو جبل فرط 400 جرام;شاي أبو جبل فرط 400 جرام;1;34.5;32.231;33.5;1;FALSE;0
4791002019454;شاي الوزة خيط 110 كيس;شاي الوزة خيط 110 كيس;1;15.5;14.567;15;1;FALSE;0
6281006701236;شاي ليبتون خيط 25 كيس;شاي ليبتون خيط 25 كيس;1;6;5.302;5.5;1;FALSE;0
6281006856356;شاي ليبتون فرط 200 جرام;شاي ليبتون فرط 200 جرام;1;10;9.324;9.5;1;FALSE;0
6281013131088;شاي أبو جبل فرط 200 جرام;شاي أبو جبل فرط 200 جرام;1;18.5;17.361;17.5;1;FALSE;0
4791002012158;شاي الوزة فرط 2 كيلو;شاي الوزة فرط 2 كيلو;1;75;74.145;74.5;1;FALSE;0
6281014110020;زبدة الفول السوداني قودي 510 جرام;زبدة الفول السوداني قودي 510 جرام;1;13.5;12.989;13;1;FALSE;0
4791002010178;شاي الوزة فرط 400 جرام;شاي الوزة فرط 400 جرام;1;25;24.361;24.5;1;FALSE;0
6281013116023;شاي الربيع فرط 300 جرام;شاي الربيع فرط 300 جرام;1;23;20;20;1;FALSE;0
6281013113183;شاي الربيع فرط 400 جرام;شاي الربيع فرط 400 جرام;1;24;20;20;1;FALSE;0
6281013512023;شاي الربيع فرط 200 جرام;شاي الربيع فرط 200 جرام;1;13;10;10;1;FALSE;0
6281013221000;شاي الربيع خيط 100 كيس;شاي الربيع خيط 100 كيس;1;20;15;15;1;FALSE;0
6281013243002;شاي الربيع أخضر خيط 100 كيس;شاي الربيع أخضر خيط 100 كيس;1;20;16;16;1;FALSE;0
6281013231009;شاي الربيع إكسبرس خيط 100 كيس;شاي الربيع إكسبرس خيط 100 كيس;1;14.5;13.727;14;1;FALSE;0
6281013171664;شاي الربيع فرط 1100 جرام;شاي الربيع فرط 1100 جرام;1;41.62;35;35;1;FALSE;0
8850124011053;كوفي مايت نستلة 400 جرام;كوفي مايت نستلة 400 جرام;1;18;16;16;1;FALSE;0
2010000765531;شاي فرط زي تي 450 جرام;شاي فرط زي تي 450 جرام;1;14;12.275;13.5;1;FALSE;0
2010000765548;شاي فرط زي تي 225 جرام;شاي فرط زي تي 225 جرام;1;8;6.68;7.5;1;FALSE;0
7891000085387;قهوة نيسكافي 200 جرام;قهوة نيسكافي 200 جرام;1;18;17.479;17.5;1;FALSE;0
7891000085349;قهوة نيسكافي 100 جرام;قهوة نيسكافي 100 جرام;1;12;11.084;11.5;1;FALSE;0
4607085440385;قهوة نيسكافي 50 جرام;قهوة نيسكافي 50 جرام;1;12.05;10;10;1;FALSE;0
7891000085363;قهوة نيسكافي 50 جرام;قهوة نيسكافي 50 جرام;1;9;7.767;8.5;1;FALSE;0
7616100018260;حليب نيدو 400 جرام;حليب نيدو 400 جرام;1;22;16;16;1;FALSE;0
6281100357902;شوكو ساندويش *24;شوكو ساندويش *24;5;12;11.35;11.5;1;FALSE;0
6294005000125;سينو شكولا كريم;سينو شكولا كريم;1;0.55;0.35;0.35;1;FALSE;0
7622210728647;شوكولاتة فاميلي *24;شوكولاتة فاميلي *24;5;12.05;10;10;1;FALSE;0
7896286615334;علك azedinha;علك azedinha;3;0.55;0.35;0.35;1;FALSE;0
8691707195124;غوفريش ويفر شوكولاتة*24;غوفريش ويفر شوكولاتة*24;5;12.05;10;10;1;FALSE;0
6281004032523;علك مصاصا *40;علك مصاصا *40;1;6.5;5.882;6;1;FALSE;0
9556296300856;فطيرة الشوكولاتة;فطيرة الشوكولاتة;3;10;8.915;9.5;1;FALSE;0
8906002489473;علك اكسترا *32;علك اكسترا *32;7;14;12.9;13;1;FALSE;0
4009900413336;علك اكسترا *20;علك اكسترا *20;11;20;19.5;19.5;1;FALSE;0
8697439304278;شوكولاتة جوز هند;شوكولاتة جوز هند;5;12.05;10;10;1;FALSE;0
9555401203693;ويفر كينوز *24;ويفر كينوز *24;5;12;10;10;1;FALSE;0
6294001807384;كيك جالكسي الفانيلا;كيك جالكسي الفانيلا;1;3;2.228;2.5;1;FALSE;0
6294001807377;كيك جالكسي شوكولاتة;كيك جالكسي شوكولاتة;1;3;2.184;2.5;1;FALSE;0
8801062118267;لبان سبوت*18;لبان سبوت*18;11;8.76;7;7;1;FALSE;0
7622210642554;اوريو;اوريو;3;16;14.717;15.5;1;FALSE;0
8992741987127;جلي كارز;جلي كارز;4;12;10;10;1;FALSE;0
5423197854129;حلوى توينز شيوتوفي;حلوي توينز شيوتوفي;5;12.05;10;10;1;FALSE;0
7861008518156;حلوى لبان بنكهة التوت;حلوى لبان بنكهة التوت;7;17;14;14;1;FALSE;0
6925374516596;جلي برجر;جلي برجر;5;12.05;10;10;1;FALSE;0
6287007301239;جيلي كولا;جيلي كولا;5;12.05;10;10;1;FALSE;0
6975896421373;جيلي بيتزا;جيلي بيتزا;5;12.05;10;10;1;FALSE;0
6965489215359;حلوي بنكهة الفواكة الاصطناعية;حلوي بنكهة الفواكة الاصطناعية;5;12.05;10;10;1;FALSE;0
6281100303855;جلي هارت;جلي هارت;5;12.05;10;10;1;FALSE;0
6925374516381;حلوي مارشميلو;حلوي مارشميلو;5;12.05;10;10;1;FALSE;0
8850580200398;كوبيكو حلاوة القهوة;كوبيكو حلاوة القهوة;7;17.53;14;14;1;FALSE;0
6975896421359;جلي هوت دوج;جلي هوت دوج;12;18.62;14;14;1;FALSE;0
7861008504975;حلوى علك بنكهة العنب والتوت;حلوى علك بنكهة العنب والتوت;6;17;15;15;1;FALSE;0
8964001070115;حلوي المارشملو فراولة;حلوي المارشملو فراولة;5;12.05;10;10;1;FALSE;0
5060222510683;حلوي بينز مع حار وحامض;حلوي بينز مع حار وحامض;1;0.55;0.3;0.3;1;FALSE;0
6965233100429;حلوى فواكه;حلوى فواكه;1;0.55;0.3;0.3;1;FALSE;0
347073516435;جيلي بوب;جيلي بوب;1;0.55;0.3;0.3;1;FALSE;0
8992741973373;جيلي رازبيري اند بلاك بيري;جيلي رازبيري اند بلاك بيري;5;12;10;10;1;FALSE;0
6966057744844;حلوي بنكهة الفواكة;حلوي بنكهة الفواكة;5;12.05;10;10;1;FALSE;0
6281004117725;وافل بالكراميل;وافل بالكراميل;5;12.05;10;10;1;FALSE;0
6294005000019;بسكويت كريم الشوكولا;بسكويت كريم الشوكولا;3;18;10;10;1;FALSE;0
4009900503709;سكيتلز;سكيتلز;13;35;15;15;1;FALSE;0
8850632607922;حلوى طرية حامضة;حلوى طرية حامضة;12;17;14;14;1;FALSE;0
8850632603986;حلوي طرية حامضة بنكهة الفواكهة;حلوي طرية حامضة بنكهة الفواكهة;12;18;17.5;17.5;1;FALSE;0
8964000151204;بسكويت اشكال;بسكويت اشكال;5;12.05;10;10;1;FALSE;0
8992696425255;نعناع;نعناع;4;24.09;20;20;1;FALSE;0
6955170300952;فول سوداني بالشوكولاتة;فول سوداني بالشوكولاتة;4;0.55;0.3;0.3;1;FALSE;0
5056036501078;كراميل الأصلية 49 جرام;كرتون كراميل الأصلية *12 حبه 49 جرام;3;24;21.624;23.5;1;FALSE;0
6285046000755;بيكربونات الصوديوم 100 جرام;بيكربونات الصوديوم 100 جرام;3;26.29;23;23;1;FALSE;0
9556045144540;ملح أحادي جلوتاميت صوديوم 454 جرام;ملح أحادي جلوتاميت صوديوم 454 جرام;1;9;8.401;8.5;1;FALSE;0
6281102101008;جلي ريحان بالفراولة 85 جرام;جلي ريحان بالفراولة 85 جرام;1;2;1;1;1;FALSE;0
6281102100322;نشاء دقيق الذرة ريحان 100 جرام;نشاء دقيق الذرة ريحان 100 جرام;1;1.5;0.957;1;1;FALSE;0
30028203;خميرة فورية ليسافر 125 جرام;خميرة فورية ليسافر 125 جرام;1;6;4.949;5.5;1;FALSE;0
3267793000007;خميرة فورية ليسافر 500 جرام;خميرة فورية ليسافر 500 جرام;1;13;11.423;11.5;1;FALSE;0
87162035;شد حليب أبو قوس 14 مل;شد حليب أبو قوس 14 مل;1;5;4.424;4.5;1;FALSE;0
8690632010199;شوربة ماجي 60 جرام;شوربة ماجي 60 جرام;3;50;47.63;49.5;1;FALSE;0
6281102101640;فانيلا ريحان 20 جرام;فانيلا ريحان 20 جرام;1;1.15;0.5;0.5;1;FALSE;0
6281100610700;جلي زدني 85 جرام بالكرز;جلي زدني 85 جرام;1;2.19;1;1;1;FALSE;0
6281014402118;مكرونة بيني ليتشي بيرفيتو 500 جرام;مكرونة بيني ليتشي بيرفيتو 500 جرام;1;5.5;4;4;1;FALSE;0
6281014402163;مكرونة فيسكيوني بيرفيتو 500 جرام;مكرونة فيسكيوني بيرفيتو 500 جرام;1;5.5;5;5;1;FALSE;0
6271003052134;مكرونة الجود 400 جرام;مكرونة الجود 400 جرام;1;3;0;0;1;FALSE;0
6281014402200;مكرونة اسباغتي بيرفيتو 450 جرام;مكرونة اسباغتي بيرفيتو 450 جرام;1;5.5;4.865;5;1;FALSE;0
8961100052295;شعيرية باكستانية ذائقة 150 جرام;شعيرية باكستانية ذائقة 150 جرام;1;2.19;1;1;1;FALSE;0
3038351483507;مكرونة بيبي ريجات بانزاني 500 جرام;مكرونة بيبي ريجات بانزاني 500 جرام;1;9.32;6;6;1;FALSE;0
6281014400107;مكرونة خواتم قودي 500 جرام;مكرونة خواتم قودي 500 جرام;1;4.5;3.981;4;1;FALSE;0
6281014400602;شعيرية قودي 250 جرام;شعيرية قودي 250 جرام;1;4.5;3.914;4;1;FALSE;0
6281014400114;مكرونة أقلام قودي 500 جرام;مكرونة أقلام قودي 500 جرام;1;4.5;3.211;4;1;FALSE;0
6281014400169;مكرونة قودي 500 جرام;مكرونة قودي 500 جرام;1;4.5;3.794;4;1;FALSE;0
089686122169;كوب أندومي نكهة الخضار 60 جرام;كوب أندومي نكهة الخضار 60 جرام;1;2.5;1.945;2;1;FALSE;0
089686122015;كوب أندومي نكهة الدجاج 60 جرام;كوب أندومي نكهة الدجاج 60 جرام;1;2.5;1.638;2;1;FALSE;0
089686120196;أندومي بنكهة دجاج خاصة 75 جرام;أندومي بنكهة دجاج خاصة 75 جرام;1;1.5;0.5;0.5;1;FALSE;0
089686120226;أندومي بنكهة الخضار 75 جرام;أندومي بنكهة الخضار 75 جرام;1;1.5;0.976;1;1;FALSE;0
089686120714;أندومي بنكهة شعيرية مقلية 75 جرام;أندومي بنكهة شعيرية مقلية 75 جرام;1;1.5;0.846;1;1;FALSE;0
089686120073;أندومي بنكهة دجاج بلدي 70 جرام;أندومي بنكهة دجاج بلدي 70 جرام;1;1.5;0.5;0.5;1;FALSE;0
6287004500062;سكر خشن السويلم 10 كيلو;سكر خشن السويلم 10 كيلو;1;32;31.266;31.5;1;FALSE;0
6281011411052;سكر ناعم الأسرة 1 كيلو;سكر ناعم الأسرة 1 كيلو;1;5;3.4;3.5;1;FALSE;0
6281011411069;سكر ناعم الأسرة 2 كيلو;سكر ناعم الأسرة 2 كيلو;1;8;7.357;7.5;1;FALSE;0
6287004500048;سكر ناعم السويلم 10 كيلو;سكر ناعم السويلم 10 كيلو;1;28.47;23;23;1;FALSE;0
6281011421013;سكر خشن الأسرة 10 كيلو;سكر خشن الأسرة 10 كيلو;1;32;31.25;30.5;1;FALSE;0
6287004500031;سكر ناعم السويلم 5 كيلو;سكر ناعم السويلم 5 كيلو;1;17;16;16;1;FALSE;0
6281064110025;ملح طعام ساسا 750 جرام;ملح طعام ساسا 750 جرام;1;2.75;1;1;1;FALSE;0
6281103030420;ملح طعام رستن 700 جرام;ملح طعام رستن 700 جرام;1;1.5;0.5;0.5;1;FALSE;0
6281026102617;معجون طماطم الربيع 135 جرام;معجون طماطم الربيع 135 جرام;1;1.64;0.5;0.5;1;FALSE;0
048400809021;شطة كريستال 88 مل;شطة كريستال 88 مل;1;2.5;1.443;1.5;1;FALSE;0
6281100111191;شطة جلوريا 88 مل;شطة جلوريا 88 مل;1;2;0.5;0.5;1;FALSE;0
00006084;كزبرة حب صهيل للتجارة 80 جرام;كزبرة حب صهيل للتجارة 80 جرام;1;3;2.038;2.5;1;FALSE;0
00006023;بهارات حب مشكل صهيل للتجارة 70 جرام;بهارات حب مشكل صهيل للتجارة 70 جرام;1;3;2.405;2.5;1;FALSE;0
6281100031017;شطة رنا 100 مل;شطة رنا 100 مل;1;1.5;0.942;1;1;FALSE;0
048400802039;شطة كريستال 176 مل;شطة كريستال 176 مل;1;4;3.499;3.5;1;FALSE;0
6281100037019;كاتشب طماطم رنا 565 جرام;كاتشب طماطم رنا 565 جرام;1;8;7.337;7.5;1;FALSE;0
048400803036;شطة كريستال 474 مل;شطة كريستال 474 مل;1;7;5;5;1;FALSE;0
089686400250;صلصة سومطرا 275 مل;صلصة سومطرا 275 مل;1;7.5;7;7;1;FALSE;0
6291003039959;كاتشب حياة 340 جرام;كاتشب حياة 340 جرام;1;5;3.951;4.5;1;FALSE;0
6290050503109;معجون طماطم ريادة 70 جرام;معجون طماطم ريادة 70 جرام;1;0.5;0.25;0.25;1;FALSE;0
6287001840499;ماء ورد ندى الربيع 475 مل;ماء ورد ندى الربيع 475 مل;1;7.67;5;5;1;FALSE;0
628110002;خل باميلا 473 مل;خل باميلا 473 مل;1;2.5;1.782;2;1;FALSE;0
6281007024488;سمن الزبدة المراعي 800 جرام;سمن الزبدة المراعي 800 جرام;1;42;40.361;41.5;1;FALSE;0
6281007024471;سمن الزبدة المراعي 400 جرام;سمن الزبدة المراعي 400 جرام;1;23;21.56;22.5;1;FALSE;0
089686420036;صلصة صويا حلوة 140 مل;صلصة صويا حلوة 140 مل;1;6;4;4;1;FALSE;0
6281100031086;شطة خضراء رنا 250 جرام;شطة خضراء رنا 250 جرام;1;6.57;5;5;1;FALSE;0
6281103030444;ملح طعام رستن 4 كيلو;ملح طعام رستن 4 كيلو;1;4.38;3;3;1;FALSE;0
